2.1787e-09,8.2304e-07,9.0308e-10,1.0252e-06,1.4094e-10,4.2612e-14,3.7654e-06,1.9947e-11,9.9999e-01,7.4953e-10
1.0214e-03,1.6750e-05,6.2408e-03,6.1972e-02,1.7089e-01,1.9600e-05,7.5820e-01,7.1222e-07,1.6138e-03,2.0608e-05
4.4681e-02,6.6222e-04,4.5848e-02,1.2045e-01,5.6235e-02,8.7890e-05,7.2534e-01,2.3996e-05,6.2594e-03,4.0921e-04
5.8708e-03,4.2959e-03,1.0716e-02,3.1434e-01,5.2228e-01,8.4685e-05,1.4208e-01,1.3767e-05,2.3475e-04,9.1025e-05
3.2018e-02,7.6149e-05,2.7115e-02,3.7091e-01,5.4917e-02,8.1219e-05,5.1305e-01,4.3624e-05,1.7102e-03,7.8467e-05
1.0759e-01,9.0858e-04,1.1446e-01,2.4729e-01,1.5525e-01,4.8018e-05,3.7367e-01,3.4573e-05,5.8676e-04,1.5959e-04
8.4053e-02,1.1082e-04,1.4247e-01,1.7104e-01,3.2341e-02,4.6611e-05,5.6749e-01,2.1379e-05,2.3784e-03,4.4288e-05
8.5697e-02,7.3443e-04,1.3638e-01,2.8052e-01,1.4561e-01,9.3337e-05,3.4701e-01,7.3146e-05,3.6194e-03,2.6500e-04
3.7580e-02,6.6697e-03,7.0230e-02,4.1800e-01,1.0967e-01,1.3058e-04,3.5545e-01,1.0631e-04,2.0005e-03,1.5967e-04
1.3457e-02,3.0283e-04,1.2113e-01,3.1472e-01,2.6244e-02,5.9527e-06,5.2368e-01,6.1298e-06,4.3738e-04,1.9527e-05
2.7940e-02,6.3981e-03,8.4365e-02,3.5305e-01,2.3376e-01,4.0128e-05,2.9218e-01,5.7740e-05,1.9618e-03,2.5084e-04
2.0820e-02,1.2465e-02,2.3483e-01,2.1950e-01,1.6958e-01,5.2254e-05,3.3999e-01,7.6987e-05,2.3388e-03,3.5321e-04
